Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
LaCrosse,2015,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,26,17,155,38730
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,28,18,155,34065
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,28,18,155,40145
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,26,17,155,38905
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155,35900
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155,33810
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,26,17,155,40675
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,28,18,155,38200
LaCrosse,2016,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,28,18,155,31065
LaCrosse,2017,regular unleaded,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,31,21,155,36065
LaCrosse,2017,regular unleaded,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,31,21,155,38665
LaCrosse,2017,regular unleaded,310.0,6.0,AUTOMATIC,all wheel drive,4.0,Performance,Large,Sedan,29,20,155,43265
LaCrosse,2017,regular unleaded,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,31,21,155,32065
LaCrosse,2017,regular unleaded,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,31,21,155,41065
Lancer Evolution,2013,premium unleaded (required),291.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,22,17,436,37895
Lancer Evolution,2013,premium unleaded (required),291.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,23,17,436,34695
Lancer Evolution,2014,premium unleaded (required),291.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,22,17,436,38195
Lancer Evolution,2014,premium unleaded (required),291.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,23,17,436,34995
Lancer Evolution,2015,premium unleaded (required),303.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,436,37995
Lancer Evolution,2015,premium unleaded (required),291.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,23,17,436,34495
Lancer Evolution,2015,premium unleaded (required),291.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,22,17,436,38995
Lancer Sportback,2012,regular unleaded,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,436,21345
Lancer Sportback,2012,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,24,436,18395
Lancer Sportback,2013,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,24,436,18495
Lancer Sportback,2013,regular unleaded,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,436,21495
Lancer Sportback,2014,regular unleaded,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,436,21945
Lancer Sportback,2014,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,24,436,18595
Lancer,2015,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,34,25,436,17395
Lancer,2015,premium unleaded (required),237.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,25,18,436,29495
Lancer,2015,regular unleaded,168.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,31,22,436,20595
Lancer,2015,regular unleaded,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,30,23,436,21595
Lancer,2015,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,29,22,436,20995
Lancer,2015,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,34,26,436,18295
Lancer,2016,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,35,27,436,18595
Lancer,2016,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,31,23,436,20995
Lancer,2016,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,34,24,436,17595
Lancer,2016,regular unleaded,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,31,24,436,23495
Lancer,2016,regular unleaded,168.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,31,22,436,22495
Lancer,2016,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,31,23,436,19995
Lancer,2016,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,31,23,436,21995
Lancer,2017,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,30,23,436,20295
Lancer,2017,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,30,23,436,21095
Lancer,2017,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,34,27,436,18795
Lancer,2017,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,33,24,436,17795
Lancer,2017,regular unleaded,168.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,Sedan,30,23,436,22095
Land Cruiser,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,2031,80155
Land Cruiser,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,2031,83825
Land Cruiser,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,2031,84325
Landaulet,2011,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Convertible,16,10,67,1380000
Landaulet,2012,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Convertible,16,10,67,1382750
Laser,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,21,535,2000
Laser,1992,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,19,535,2000
Laser,1992,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,26,19,535,2000
Laser,1992,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,18,535,2000
Laser,1993,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,18,535,2000
Laser,1993,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,26,19,535,2000
Laser,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,21,535,2000
Laser,1993,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,19,535,2000
Laser,1994,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,18,535,2000
Laser,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,21,535,2000
Laser,1994,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,26,19,535,2000
Laser,1994,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,19,535,2000
Le Baron,1993,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,26,17,1013,2000
Le Baron,1993,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,26,18,1013,2000
Le Baron,1993,regular unleaded,100.0,4.0,UNKNOWN,front wheel drive,2.0,Other,Compact,Coupe,26,21,1013,2000
Le Baron,1993,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Other,Compact,Convertible,24,17,1013,2000
Le Baron,1993,regular unleaded,100.0,4.0,UNKNOWN,front wheel drive,2.0,Other,Compact,Convertible,24,18,1013,2000
Le Baron,1993,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,Coupe,26,18,1013,2000
Le Baron,1993,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,26,21,1013,2000
Le Baron,1993,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,Convertible,26,18,1013,2000
Le Baron,1994,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,Convertible,26,18,1013,2000
Le Baron,1994,regular unleaded,142.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,24,18,1013,2000
Le Baron,1994,regular unleaded,142.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,26,18,1013,2000
Le Baron,1995,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,Convertible,26,18,1013,2000
Le Mans,1991,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,34,25,210,2000
Le Mans,1991,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,36,27,210,2000
Le Mans,1991,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,36,27,210,2000
Le Mans,1992,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,34,24,210,2000
Le Mans,1992,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,26,210,2000
Le Mans,1992,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,26,210,2000
Le Mans,1993,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,26,210,2000
Le Mans,1993,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,34,24,210,2000
Le Mans,1993,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,26,210,2000
Leaf,2014,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,35020
Leaf,2014,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,32000
Leaf,2014,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,28980
Leaf,2015,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,32100
Leaf,2015,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,35120
Leaf,2015,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,29010
Leaf,2015,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,32000
Leaf,2016,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,126,2009,29010
Leaf,2016,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,124,2009,34200
Leaf,2016,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,101,124,2009,36790
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,26495
Legacy,2015,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,28,20,640,29595
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,26795
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,23495
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,21995
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,23795
Legacy,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,21695
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,21745
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,26845
Legacy,2016,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,29,20,640,29945
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,23845
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,22045
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,27145
Legacy,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,36,26,640,24145
Legacy,2017,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,28,20,640,31640
Legacy,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,34,25,640,23995
Legacy,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,34,25,640,21995
Legacy,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,34,25,640,25995
Legacy,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,Sedan,34,25,640,28840
Legend,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,23,15,204,2000
Legend,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,23,16,204,2060
Legend,1993,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23,15,204,2042
Legend,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,23,16,204,2000
Legend,1993,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23,15,204,2000
Legend,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,16,204,2181
Legend,1994,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,23,16,204,2028
Legend,1994,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,22,17,204,2063
Legend,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,16,204,2066
Legend,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,16,204,2384
Legend,1995,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,22,17,204,2356
Legend,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,16,204,2506
Legend,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,16,204,2265
Legend,1995,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,22,17,204,2144
Legend,1995,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,23,16,204,2135
Legend,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,16,204,2066
LeSabre,2003,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,17,155,25645
LeSabre,2003,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,17,155,31420
LeSabre,2004,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,18,155,26040
LeSabre,2004,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,18,155,32085
LeSabre,2005,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,18,155,26725
LeSabre,2005,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,Sedan,27,18,155,32385
Levante,2017,premium unleaded (required),424.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Exotic,Luxury,High-Performance",Large,4dr SUV,19,14,238,83000
Levante,2017,premium unleaded (required),345.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Exotic,Luxury,Performance",Large,4dr SUV,20,14,238,72000
LFA,2012,premium unleaded (required),552.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,16,11,454,375000
LHS,1999,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,2000
LHS,2000,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,2087
LHS,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,28680
Loyale,1992,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Wagon,28,22,640,2000
Loyale,1992,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,29,22,640,2000
Loyale,1992,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Wagon,26,21,640,2000
Loyale,1992,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Sedan,26,21,640,2000
Loyale,1993,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Wagon,28,22,640,2000
Loyale,1993,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Wagon,26,21,640,2000
Loyale,1993,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,29,22,640,2000
Loyale,1993,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Sedan,26,21,640,2000
Loyale,1994,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Wagon,26,21,640,2000
LR2,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36400
LR2,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41500
LR2,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,38900
LR2,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36600
LR2,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,39100
LR2,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41700
LR2,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36600
LR2,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,39100
LR2,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41700
LR3,2008,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,258,48525
LR3,2008,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,258,54025
LR3,2009,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,258,45975
LR4,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,49700
LR4,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,59900
LR4,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,54600
LR4,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,69279
LR4,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,60600
LR4,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,50400
LR4,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,14,258,55300
LR4,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,15,258,50400
LR4,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,15,258,55300
LR4,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,19,15,258,60600
LS 400,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,17,454,4207
LS 400,1999,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,16,454,4556
LS 400,2000,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,16,454,5035
LS 430,2004,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,55375
LS 430,2005,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,56225
LS 430,2006,premium unleaded (required),278.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,56525
LS 460,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,82305
LS 460,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,454,84500
LS 460,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,78820
LS 460,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,72520
LS 460,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,75465
LS 460,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,87500
LS 460,2016,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,23,16,454,75465
LS 460,2016,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,454,78820
